run_id,fault_type,fault_category,severity,target_service,chaos_kind,injection_time,duration_seconds,text,label,confidence,split,pre_fault_baseline,source,dominant_log_signal,dominant_event_reason,warning_event_count,total_log_error_lines,cascade_depth
pod_kill__cartservice__0__238d84,pod_kill,pod,high,cartservice,PodChaos,2026-03-12T21:43:47.221215+00:00,30,"event_types: Killing, Scheduled, Pulled, Created, Started | log_signals: none | fault_category: pod | severity: high | metrics: none | pod_status_reason: Killing | dominant_log_signal: none",pod_kill,1.0,test,True,chaos_mesh,,Killing,0,0,0
network_bandwidth_limit__paymentservice__0__5efa00,network_bandwidth_limit,network,medium,paymentservice,NetworkChaos,2026-03-13T17:55:35.287633+00:00,120,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_bandwidth_limit,1.0,train,True,chaos_mesh,,,0,0,0
network_bandwidth_limit__checkoutservice__1__8fa579,network_bandwidth_limit,network,medium,checkoutservice,NetworkChaos,2026-03-13T17:55:33.774215+00:00,120,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_bandwidth_limit,1.0,train,True,chaos_mesh,,,0,0,0
network_bandwidth_limit__checkoutservice__2__80b11f,network_bandwidth_limit,network,medium,checkoutservice,NetworkChaos,2026-03-13T18:02:10.114244+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_bandwidth_limit,1.0,test,True,chaos_mesh,,Failed,5,0,0
network_bandwidth_limit__paymentservice__1__e51006,network_bandwidth_limit,network,medium,paymentservice,NetworkChaos,2026-03-13T18:02:09.508689+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_bandwidth_limit,1.0,train,True,chaos_mesh,,Failed,6,0,0
network_bandwidth_limit__paymentservice__2__1e6675,network_bandwidth_limit,network,medium,paymentservice,NetworkChaos,2026-03-13T18:09:06.102488+00:00,120,event_types: none | log_signals: http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,network_bandwidth_limit,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
network_bandwidth_limit__productcatalogservice__0__e9136d,network_bandwidth_limit,network,medium,productcatalogservice,NetworkChaos,2026-03-13T18:09:06.209456+00:00,120,event_types: Unhealthy | log_signals: http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: http_5xx,network_bandwidth_limit,1.0,train,True,chaos_mesh,http_5xx,Unhealthy,123,0,0
network_packet_corrupt__cartservice__0__c4438e,network_packet_corrupt,network,medium,cartservice,NetworkChaos,2026-03-13T18:16:55.911340+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_bandwidth_limit__productcatalogservice__1__28c597,network_bandwidth_limit,network,medium,productcatalogservice,NetworkChaos,2026-03-13T18:16:56.232570+00:00,120,"event_types: Failed, Updated | log_signals: http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: http_5xx",network_bandwidth_limit,1.0,train,True,chaos_mesh,http_5xx,Failed,1,0,0
network_packet_corrupt__cartservice__1__5a19c3,network_packet_corrupt,network,medium,cartservice,NetworkChaos,2026-03-13T18:24:47.167742+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_bandwidth_limit__productcatalogservice__2__e2be94,network_bandwidth_limit,network,medium,productcatalogservice,NetworkChaos,2026-03-13T18:24:47.771670+00:00,120,event_types: BackOff | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: BackOff | dominant_log_signal: none,network_bandwidth_limit,1.0,test,True,chaos_mesh,,BackOff,506,0,0
network_packet_corrupt__cartservice__2__7bc1a2,network_packet_corrupt,network,medium,cartservice,NetworkChaos,2026-03-13T18:32:20.201969+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,test,True,chaos_mesh,,,0,0,0
network_bandwidth_limit__paymentservice__0__7617a5,network_bandwidth_limit,network,medium,paymentservice,NetworkChaos,2026-03-13T18:32:20.700363+00:00,120,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_bandwidth_limit,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__frontend__0__66d442,network_packet_corrupt,network,medium,frontend,NetworkChaos,2026-03-13T18:39:39.995475+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_bandwidth_limit__paymentservice__1__3108aa,network_bandwidth_limit,network,medium,paymentservice,NetworkChaos,2026-03-13T18:39:40.593994+00:00,120,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_bandwidth_limit,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__frontend__1__ac39ad,network_packet_corrupt,network,medium,frontend,NetworkChaos,2026-03-13T18:46:41.103221+00:00,90,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_packet_corrupt,1.0,train,True,chaos_mesh,,Failed,11,0,0
network_bandwidth_limit__paymentservice__2__74775b,network_bandwidth_limit,network,medium,paymentservice,NetworkChaos,2026-03-13T18:46:42.575931+00:00,120,"event_types: Failed, Updated | log_signals: http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: http_5xx",network_bandwidth_limit,1.0,test,True,chaos_mesh,http_5xx,Failed,13,0,0
network_packet_corrupt__cartservice__0__642b69,network_packet_corrupt,network,medium,cartservice,NetworkChaos,2026-03-13T18:53:57.477950+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__frontend__2__2e4c99,network_packet_corrupt,network,medium,frontend,NetworkChaos,2026-03-13T18:53:56.860464+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,test,True,chaos_mesh,,,0,0,0
network_packet_corrupt__cartservice__1__4b1728,network_packet_corrupt,network,medium,cartservice,NetworkChaos,2026-03-13T19:00:57.480458+00:00,90,event_types: Unhealthy | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,Unhealthy,190,0,0
network_packet_corrupt__checkoutservice__0__f65670,network_packet_corrupt,network,medium,checkoutservice,NetworkChaos,2026-03-13T19:00:59.321411+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__checkoutservice__1__ea1250,network_packet_corrupt,network,medium,checkoutservice,NetworkChaos,2026-03-13T19:08:13.082999+00:00,90,event_types: BackOff | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: BackOff | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,BackOff,729,0,0
network_packet_corrupt__cartservice__2__e3987b,network_packet_corrupt,network,medium,cartservice,NetworkChaos,2026-03-13T19:08:12.539520+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,test,True,chaos_mesh,,,0,0,0
network_packet_corrupt__checkoutservice__2__190980,network_packet_corrupt,network,medium,checkoutservice,NetworkChaos,2026-03-13T19:15:46.804438+00:00,90,event_types: none | log_signals: http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,network_packet_corrupt,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
network_packet_corrupt__frontend__0__ffe2fd,network_packet_corrupt,network,medium,frontend,NetworkChaos,2026-03-13T19:15:47.331388+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__productcatalogservice__0__50d6b1,network_packet_corrupt,network,medium,productcatalogservice,NetworkChaos,2026-03-13T19:23:29.503687+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__frontend__1__dd354d,network_packet_corrupt,network,medium,frontend,NetworkChaos,2026-03-13T19:23:30.092867+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__productcatalogservice__1__d03955,network_packet_corrupt,network,medium,productcatalogservice,NetworkChaos,2026-03-13T19:30:57.601385+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__frontend__2__26f5a9,network_packet_corrupt,network,medium,frontend,NetworkChaos,2026-03-13T19:30:59.003338+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,test,True,chaos_mesh,,,0,0,0
network_packet_corrupt__productcatalogservice__2__6938d4,network_packet_corrupt,network,medium,productcatalogservice,NetworkChaos,2026-03-13T19:38:05.069411+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,test,True,chaos_mesh,,,0,0,0
network_packet_corrupt__checkoutservice__0__5c70af,network_packet_corrupt,network,medium,checkoutservice,NetworkChaos,2026-03-13T19:38:05.160732+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__paymentservice__0__7ce45f,network_packet_corrupt,network,medium,paymentservice,NetworkChaos,2026-03-13T19:45:14.106107+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__checkoutservice__1__78276c,network_packet_corrupt,network,medium,checkoutservice,NetworkChaos,2026-03-13T19:45:14.197134+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__paymentservice__1__3c4058,network_packet_corrupt,network,medium,paymentservice,NetworkChaos,2026-03-13T19:52:05.996234+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,,0,0,0
network_packet_corrupt__checkoutservice__2__019730,network_packet_corrupt,network,medium,checkoutservice,NetworkChaos,2026-03-13T19:52:06.228899+00:00,90,event_types: none | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,network_packet_corrupt,1.0,test,True,chaos_mesh,,,0,0,0
network_packet_corrupt__paymentservice__2__cd7599,network_packet_corrupt,network,medium,paymentservice,NetworkChaos,2026-03-13T19:59:34.607476+00:00,90,event_types: none | log_signals: http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,network_packet_corrupt,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
network_packet_corrupt__productcatalogservice__0__dba30d,network_packet_corrupt,network,medium,productcatalogservice,NetworkChaos,2026-03-13T19:59:35.148246+00:00,90,event_types: BackOff | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: BackOff | dominant_log_signal: none,network_packet_corrupt,1.0,train,True,chaos_mesh,,BackOff,887,0,0
http_abort__cartservice__0__f1d330,http_abort,http,high,cartservice,HTTPChaos,2026-03-13T22:42:57.661465+00:00,60,event_types: none | log_signals: http_5xx | fault_category: http | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,http_abort,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
http_abort__cartservice__0__3d6cbc,http_abort,http,high,cartservice,HTTPChaos,2026-03-13T22:49:49.620854+00:00,60,event_types: none | log_signals: http_5xx | fault_category: http | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,http_abort,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
http_abort__cartservice__1__2a5dd3,http_abort,http,high,cartservice,HTTPChaos,2026-03-13T22:53:15.425242+00:00,60,event_types: none | log_signals: http_5xx | fault_category: http | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,http_abort,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
